objectid,vilnam_soi,stcode11,dtcode11,sdtcode11,vilcode11,stname,dtname,sdtname,vilname,vilcode_n,relocated,t_pop2011,STVIL,LOC_STAT_1,NAME
"436425",Bar-Makhibaha,"18","323","02131","303646",ASSAM,Nalbari,Chandrapur,Bar Makhibaha(Barmakueibna),"303646",,"2021","18303646",Census Village,Bar Makhibaha(Barmakueibna)
"436427",Dahara,"18","321","02115","302373",ASSAM,Kamrup,Bijni (Pt),Dahara,"302373",,"1391","18302373",Census Village,Dahara
"436428",Bhakuamari Pam,"18","304","02027","283692",ASSAM,Morigaon,Bhuragaon,Bhukuamari Paam,"283692",,"1785","18283692",Census Village,Bhukuamari Paam
"436429",Kauniabhasa Bhatipara,"18","320","02004","280205",ASSAM,Chirang,Kokrajhar (Pt),Kawniabhasa Bhatipara,"280205",,"1208","18280205",Census Village,Kawniabhasa Bhatipara
"436439",Inti Bill,"18","300","02003","280045",ASSAM,Kokrajhar,Dotoma,Entibil,"280045",,"1079","18280045",Census Village,Entibil
"436442",Jayantipur,"18","325","02146","304795",ASSAM,Darrang,Pathorighat (Pt),Jayantipur,"304795",,"1555","18304795",Census Village,Jayantipur
"436444",Haribhanga,"18","323","02131","303656",ASSAM,Nalbari,Chandrapur,Haribhanga,"303656",,"5134","18303656",Census Village,Haribhanga
"436445",Niz Bhabanipur,"18","303","02025","283369",ASSAM,Barpeta,Sarupeta (Pt),Niz Bhabanipur,"283369",,"1928","18283369",Census Village,Niz Bhabanipur
"436455",Mahdola Bori,"18","304","02028","283772",ASSAM,Morigaon,Laharighat,Mahdola Bori,"283772",,"1007","18283772",Census Village,Mahdola Bori
"436482",Autala,"18","321","02117","302540",ASSAM,Kamrup,Koya,Autala,"302540",,"1092","18302540",Census Village,Autala
"436486",Ganakpara,"18","324","02018","282981",ASSAM,Baksa,Barnagar (Pt),Ganak Para,"282981",,"4006","18282981",Census Village,Ganak Para
"436507",Kawaimari Pam,"18","304","02030","284661",ASSAM,Morigaon,Mikirbheta,Kawaimari Pam,"284661",,"27","18284661",Census Village,Kawaimari Pam
"436543",Hathinapur,"18","303","02024","283252",ASSAM,Barpeta,Bajali (Pt),Hathina Pur,"283252",,"1386","18283252",Census Village,Hathina Pur
"436562",Gerukabari,"18","319","02114","301695",ASSAM,Bongaigaon,Sidli (Pt),Gerukabari,"301695",,"1759","18301695",Census Village,Gerukabari
"436568",Nalbari Gaon,"18","323","02135","303944",ASSAM,Nalbari,Barbhag,Nalbari Gaon,"303944",,"2369","18303944",Census Village,Nalbari Gaon
"436581",Niz-Borigog,"18","323","02137","304082",ASSAM,Nalbari,Banekuchi,Niz-Barigog),"304082",,"357","18304082",Census Village,Niz-Barigog)
"436582",Niz Hachang No.3,"18","321","02115","302416",ASSAM,Kamrup,Bijni (Pt),Niz-Hassang No.3,"302416",,"1581","18302416",Census Village,Niz-Hassang No.3
"436594",Satra Barala,"18","303","02023","283213",ASSAM,Barpeta,Sarthebari,Satra Barala,"283213",,"645","18283213",Census Village,Satra Barala
"436623",Niz-Khagta,"18","323","02137","304071",ASSAM,Nalbari,Banekuchi,Niz-Kh-Agta,"304071",,"1164","18304071",Census Village,Niz-Kh-Agta
"436625",Bharegaon,"18","303","02023","283209",ASSAM,Barpeta,Sarthebari,Bhare Gaon,"283209",,"901","18283209",Census Village,Bhare Gaon
"436626",Pakriguri F.V.,"18","300","02001","279858",ASSAM,Kokrajhar,Gossaigaon (Pt),Pakriguri F.V.,"279858",,"893","18279858",Census Village,Pakriguri F.V.
"436627",Dahara,"18","321","02115","302373",ASSAM,Kamrup,Bijni (Pt),Dahara,"302373",,"1391","18302373",Census Village,Dahara
"436635",Satghoria,"18","325","02147","304927",ASSAM,Darrang,Sipajhar,Satgharia,"304927",,"1809","18304927",Census Village,Satgharia
"436640",Baram Purhatbajali,"18","321","02115","302368",ASSAM,Kamrup,Bijni (Pt),Barhampur Hat Bajali,"302368",,"1464","18302368",Census Village,Barhampur Hat Bajali
"436642",Mowkhowa,"18","319","02114","301744",ASSAM,Bongaigaon,Sidli (Pt),Moukhowa,"301744",,"2604","18301744",Census Village,Moukhowa
"436647",Uttar Borghat,"18","305","02032","284412",ASSAM,Nagaon,Samaguri,Uttar Barghat,"284412",,"587","18284412",Census Village,Uttar Barghat
"436656",Katah Guri,"18","305","02034","284614",ASSAM,Nagaon,Dhing,Katah Guri,"284614",,"4930","18284614",Census Village,Katah Guri
"436662",Bhanukuchi,"18","323","02137","304080",ASSAM,Nalbari,Banekuchi,Bhanukuchi,"304080",,"154","18304080",Census Village,Bhanukuchi
"436663",Raipur,"18","303","02018","282658",ASSAM,Barpeta,Barnagar (Pt),Raypur,"282658",,"2622","18282658",Census Village,Raypur
"436666",Bhuyanbari Pam,"18","304","02027","283726",ASSAM,Morigaon,Bhuragaon,Bhuyanbori Paam,"283726",,"2235","18283726",Census Village,Bhuyanbori Paam
"436670",Ouguri Pam,"18","304","02027","283724",ASSAM,Morigaon,Bhuragaon,Ooguri Paam,"283724",,"1176","18283724",Census Village,Ooguri Paam
"436672",Dighali,"18","323","02135","303979",ASSAM,Nalbari,Barbhag,Digheli (CT),"303979",,"5285","18303979",Census Village,Digheli (CT)
"436676",Madhapur,"18","303","02025","283342",ASSAM,Barpeta,Sarupeta (Pt),Madhapur,"283342",,"1849","18283342",Census Village,Madhapur
"436680",Lengeri Bori,"18","304","02027","283667",ASSAM,Morigaon,Bhuragaon,Lengeribori,"283667",,"1398","18283667",Census Village,Lengeribori
"436696",Rupdiga,"18","303","02024","283294",ASSAM,Barpeta,Bajali (Pt),Rupdiga,"283294",,"474","18283294",Census Village,Rupdiga
"436700",Singimari,"18","313","02086","294897",ASSAM,Golaghat,Morangi,Singimari,"294897",,"2085","18294897",Census Village,Singimari
"436709",Dewa Guri,"18","304","02028","283775",ASSAM,Morigaon,Laharighat,Dewaguri,"283775",,"2488","18283775",Census Village,Dewaguri
"436711",Saru Thekerabari,"18","325","02148","305018",ASSAM,Darrang,Mangaldoi (Pt),Saruthekerabari,"305018",,"2427","18305018",Census Village,Saruthekerabari
"436713",Duaripara,"18","325","02147","304947",ASSAM,Darrang,Sipajhar,Duari Para,"304947",,"946","18304947",Census Village,Duari Para
"436716",Simalaguri,"18","300","02004","280051",ASSAM,Kokrajhar,Kokrajhar (Pt),Simlaguri,"280051",,"185","18280051",Census Village,Simlaguri
"436718",Kanhupara No.2,"18","300","02001","279606",ASSAM,Kokrajhar,Gossaigaon (Pt),Kanhupara No.2,"279606",,"1338","18279606",Census Village,Kanhupara No.2
"436721",Patkata,"18","323","02137","304077",ASSAM,Nalbari,Banekuchi,Patkata,"304077",,"203","18304077",Census Village,Patkata
"436727",Bilaspuri Gaon,"18","314","02089","296913",ASSAM,Karbi Anglong,Diphu,Bilashpuri Gaon,"296913",,"553","18296913",Census Village,Bilashpuri Gaon
"436729",Dakhin Dubra Gaon,"18","300","02004","280195",ASSAM,Kokrajhar,Kokrajhar (Pt),Dakhin Dobragaon,"280195",,"905","18280195",Census Village,Dakhin Dobragaon
"436736",Bargandubi,"18","303","02024","283291",ASSAM,Barpeta,Bajali (Pt),Bargandubi,"283291",,"792","18283291",Census Village,Bargandubi
"436746",Niz Hachang No.2,"18","321","02115","302415",ASSAM,Kamrup,Bijni (Pt),Niz-Hassang No.2,"302415",,"510","18302415",Census Village,Niz-Hassang No.2
"436747",Balikaria Kherjara,"18","323","02135","303945",ASSAM,Nalbari,Barbhag,Balikoria Kharjara,"303945",,"3361","18303945",Census Village,Balikoria Kharjara
"436757",Balipara Janghal,"18","304","02027","283701",ASSAM,Morigaon,Bhuragaon,Balipara,"283701",,"1925","18283701",Census Village,Balipara
"436758",Palashguri F.V.,"18","300","02001","279857",ASSAM,Kokrajhar,Gossaigaon (Pt),Palashguri F.V.,"279857",,"410","18279857",Census Village,Palashguri F.V.
"436767",Goraimari,"18","319","02114","301694",ASSAM,Bongaigaon,Sidli (Pt),Goraimari,"301694",,"2582","18301694",Census Village,Goraimari
"436770",Niz Hachang No.1,"18","321","02115","302412",ASSAM,Kamrup,Bijni (Pt),Niz-Hassang No.1,"302412",,"1164","18302412",Census Village,Niz-Hassang No.1
"436774",Dakshin Ganakguri,"18","303","02018","282664",ASSAM,Barpeta,Barnagar (Pt),Dakshin Gonakgari,"282664",,"1704","18282664",Census Village,Dakshin Gonakgari
"436775",Barkumarpara,"18","325","02148","305024",ASSAM,Darrang,Mangaldoi (Pt),Barkumar Para,"305024",,"1214","18305024",Census Village,Barkumar Para
"436776",Bihubari Kachari Gaon,"18","304","02027","283637",ASSAM,Morigaon,Bhuragaon,Bihubari Kachari Gaon,"283637",,"0","18283637",Census Village,Bihubari Kachari Gaon
"436777",Durduriapara,"18","325","02146","304817",ASSAM,Darrang,Pathorighat (Pt),Durduria,"304817",,"585","18304817",Census Village,Durduria
"436788",Gossaigaon,"18","319","02114","301724",ASSAM,Bongaigaon,Sidli (Pt),Gosaigaon,"301724",,"2451","18301724",Census Village,Gosaigaon
"436790",Sialmari,"18","320","02114","302299",ASSAM,Chirang,Sidli (Pt),Sialmari,"302299",,"1771","18302299",Census Village,Sialmari
"436799",Niz Hachang No.1,"18","321","02115","302412",ASSAM,Kamrup,Bijni (Pt),Niz-Hassang No.1,"302412",,"1164","18302412",Census Village,Niz-Hassang No.1
"436800",Sakati Bhatia para,"18","320","02113","301809",ASSAM,Chirang,Bengtol,Sakati Bhatipara,"301809",,"317","18301809",Census Village,Sakati Bhatipara
"436805",Dhokapara,"18","325","02147","304946",ASSAM,Darrang,Sipajhar,Dhoka Para,"304946",,"1183","18304946",Census Village,Dhoka Para
"436812",Simoluchapari,"18","313","02086","294890",ASSAM,Golaghat,Morangi,Simolu Chapori,"294890",,"204","18294890",Census Village,Simolu Chapori
"436824",Nimualatima No.1,"18","323","02137","304083",ASSAM,Nalbari,Banekuchi,Nimualatima No.1,"304083",,"546","18304083",Census Village,Nimualatima No.1
"436831",Shyamdasguri,"18","300","02001","279603",ASSAM,Kokrajhar,Gossaigaon (Pt),Shyamdasguri,"279603",,"438","18279603",Census Village,Shyamdasguri
"436832",Nalbari,"18","300","02004","301812",ASSAM,Kokrajhar,Kokrajhar (Pt),Nalbari,"301812",,"465","18301812",Census Village,Nalbari
"436834",Guabari (Gualbari),"18","320","02113","301919",ASSAM,Chirang,Bengtol,Guwabari,"301919",,"848","18301919",Census Village,Guwabari
"436839",Borbakhra,"18","319","02114","301722",ASSAM,Bongaigaon,Sidli (Pt),Borbakhara,"301722",,"2117","18301722",Census Village,Borbakhara
"436841",Bhuyanbari Pathar,"18","304","02028","283769",ASSAM,Morigaon,Laharighat,Bhuyanbari Pathar,"283769",,"2293","18283769",Census Village,Bhuyanbari Pathar
"436843",Barnagaon,"18","325","02148","305009",ASSAM,Darrang,Mangaldoi (Pt),Barnagaon,"305009",,"959","18305009",Census Village,Barnagaon
"436845",Gambaribil,"18","300","02001","279614",ASSAM,Kokrajhar,Gossaigaon (Pt),Gambariguri,"279614",,"415","18279614",Census Village,Gambariguri
"436851",Banu Gaon,"18","300","02004","280048",ASSAM,Kokrajhar,Kokrajhar (Pt),Banugaon,"280048",,"418","18280048",Census Village,Banugaon
"436858",Thaigikguri,"18","300","02001","279608",ASSAM,Kokrajhar,Gossaigaon (Pt),Thaigirguri,"279608",,"254","18279608",Census Village,Thaigirguri
"436861",Narayanpur,"18","300","02001","279615",ASSAM,Kokrajhar,Gossaigaon (Pt),Narayanpur,"279615",,"460","18279615",Census Village,Narayanpur
"436862",Garka,"18","321","02115","302400",ASSAM,Kamrup,Bijni (Pt),Garka,"302400",,"1161","18302400",Census Village,Garka
"436868",Uttar Bherbheri,"18","303","02018","282667",ASSAM,Barpeta,Barnagar (Pt),Uttar Bher Bheri,"282667",,"1137","18282667",Census Village,Uttar Bher Bheri
"436872",Naodingadal,"18","325","02146","304797",ASSAM,Darrang,Pathorighat (Pt),Naodingerdal,"304797",,"782","18304797",Census Village,Naodingerdal
"436882",Laloong Gaon,"18","304","02030","284620",ASSAM,Morigaon,Mikirbheta,Lalung Gaon,"284620",,"3274","18284620",Census Village,Lalung Gaon
"436890",Murara,"18","321","02115","302402",ASSAM,Kamrup,Bijni (Pt),Murara,"302402",,"3730","18302402",Census Village,Murara
"436894",Garka,"18","321","02115","302400",ASSAM,Kamrup,Bijni (Pt),Garka,"302400",,"1161","18302400",Census Village,Garka
"436899",Burahadoi Chapara,"18","325","02146","304794",ASSAM,Darrang,Pathorighat (Pt),Burahdaichapara,"304794",,"2435","18304794",Census Village,Burahdaichapara
"436914",Ketekibari,"18","303","02018","282663",ASSAM,Barpeta,Barnagar (Pt),Keteki Bari,"282663",,"1120","18282663",Census Village,Keteki Bari
"436924",Kania Engti,"18","314","02089","296764",ASSAM,Karbi Anglong,Diphu,Kania Engti,"296764",,"78","18296764",Census Village,Kania Engti
"436930",Gatiyan,"18","323","02137","304079",ASSAM,Nalbari,Banekuchi,Gatiyan,"304079",,"122","18304079",Census Village,Gatiyan
"436935",Puthi Mari,"18","300","02003","280049",ASSAM,Kokrajhar,Dotoma,Puthimari,"280049",,"819","18280049",Census Village,Puthimari
"436938",Oxiguri,"18","300","02003","280036",ASSAM,Kokrajhar,Dotoma,Oxiguri,"280036",,"505","18280036",Census Village,Oxiguri
"436950",Syamthai Bari,"18","300","02003","280041",ASSAM,Kokrajhar,Dotoma,Shyamthaibari,"280041",,"288","18280041",Census Village,Shyamthaibari
"436951",Balipara,"18","325","02147","304938",ASSAM,Darrang,Sipajhar,Balipara,"304938",,"712","18304938",Census Village,Balipara
"436962",Barbila,"18","319","02114","301743",ASSAM,Bongaigaon,Sidli (Pt),Borbila,"301743",,"2930","18301743",Census Village,Borbila
"436967",Niz-Chakabanshi,"18","303","02018","282666",ASSAM,Barpeta,Barnagar (Pt),Nil Chaka Bausi,"282666",,"1418","18282666",Census Village,Nil Chaka Bausi
"436979",Sandha,"18","323","02135","303934",ASSAM,Nalbari,Barbhag,Sandha,"303934",,"3428","18303934",Census Village,Sandha
"436986",Montora,"18","320","02114","301702",ASSAM,Chirang,Sidli (Pt),Mautara,"301702",,"841","18301702",Census Village,Mautara
"436996",Dhupguri,"18","324","02018","301947",ASSAM,Baksa,Barnagar (Pt),Dhopguri,"301947",,"989","18301947",Census Village,Dhopguri
"437004",Pakeri Guri,"18","300","02004","280178",ASSAM,Kokrajhar,Kokrajhar (Pt),Pakhiriguri,"280178",,"426","18280178",Census Village,Pakhiriguri
"437016",Madhupur,"18","323","02136","304468",ASSAM,Nalbari,Nalbari,Madhupur,"304468",,"855","18304468",Census Village,Madhupur
"437018",Karaiyani,"18","305","02035","284767",ASSAM,Nagaon,Nagaon,Karaiyani,"284767",,"1376","18284767",Census Village,Karaiyani
"437022",Rangagara,"18","313","02086","294917",ASSAM,Golaghat,Morangi,Rongagorah,"294917",,"975","18294917",Census Village,Rongagorah
"437026",Pakabangi,"18","325","02147","304931",ASSAM,Darrang,Sipajhar,Pakabangipara,"304931",,"2179","18304931",Census Village,Pakabangipara
"437029",Barukata Saharia,"18","304","02027","283648",ASSAM,Morigaon,Bhuragaon,Barukati Saharia,"283648",,"442","18283648",Census Village,Barukati Saharia
"437032",Gossain Solmari,"18","321","02115","302406",ASSAM,Kamrup,Bijni (Pt),Gosai Solmari,"302406",,"1380","18302406",Census Village,Gosai Solmari
"437036",Abadigaon,"18","319","02114","301766",ASSAM,Bongaigaon,Sidli (Pt),Abadi,"301766",,"1730","18301766",Census Village,Abadi
"437037",Ghatuapara,"18","325","02148","305019",ASSAM,Darrang,Mangaldoi (Pt),Ghatua Para,"305019",,"517","18305019",Census Village,Ghatua Para
"437042",Uttar Ganakguri,"18","303","02018","282652",ASSAM,Barpeta,Barnagar (Pt),Uttar Ganakguri,"282652",,"1881","18282652",Census Village,Uttar Ganakguri
"437050",Katimari Grant,"18","305","02035","284693",ASSAM,Nagaon,Nagaon,Katimari Grant,"284693",,"3204","18284693",Census Village,Katimari Grant
"437051",Gossain Solmari,"18","321","02115","302406",ASSAM,Kamrup,Bijni (Pt),Gosai Solmari,"302406",,"1380","18302406",Census Village,Gosai Solmari
"437055",Dahlapara,"18","303","02018","282646",ASSAM,Barpeta,Barnagar (Pt),Dahla Para,"282646",,"975","18282646",Census Village,Dahla Para
"437062",Jalkhana,"18","323","02131","303643",ASSAM,Nalbari,Chandrapur,Jalkhana,"303643",,"5313","18303643",Census Village,Jalkhana
"437087",Mazgaon,"18","303","02025","283355",ASSAM,Barpeta,Sarupeta (Pt),Maj Gaon,"283355",,"4223","18283355",Census Village,Maj Gaon
"437090",Panbari F.V.,"18","300","02001","279876",ASSAM,Kokrajhar,Gossaigaon (Pt),Panbari F.V.,"279876",,"544","18279876",Census Village,Panbari F.V.
"437107",Fulkumari,"18","300","02003","280032",ASSAM,Kokrajhar,Dotoma,Fulkumari,"280032",,"621","18280032",Census Village,Fulkumari
"437134",Panbari No.2,"18","300","02001","279609",ASSAM,Kokrajhar,Gossaigaon (Pt),Panbari No.2,"279609",,"932","18279609",Census Village,Panbari No.2
"437135",Dighali Ati,"18","304","02027","283650",ASSAM,Morigaon,Bhuragaon,Dighali Aati,"283650",,"424","18283650",Census Village,Dighali Aati
"437137",Dhup Guri Gaon,"18","304","02028","283768",ASSAM,Morigaon,Laharighat,Dhupaguri,"283768",,"1373","18283768",Census Village,Dhupaguri
"437144",Fersuabari No.II,"18","300","02001","279612",ASSAM,Kokrajhar,Gossaigaon (Pt),Fersuabari No.2,"279612",,"140","18279612",Census Village,Fersuabari No.2
"437145",Dhankihar,"18","319","02109","301685",ASSAM,Bongaigaon,Katlichara,Daukhijhar,"301685",,"1918","18301685",Census Village,Daukhijhar
"437152",Gssaini Sina,"18","300","02003","280037",ASSAM,Kokrajhar,Dotoma,Gossainichina,"280037",,"595","18280037",Census Village,Gossainichina
"437154",Naopota,"18","325","02146","304816",ASSAM,Darrang,Pathorighat (Pt),Naopota,"304816",,"328","18304816",Census Village,Naopota
"437157",Bagana,"18","303","02023","283250",ASSAM,Barpeta,Sarthebari,Bagana,"283250",,"711","18283250",Census Village,Bagana
"437161",Jasiguri No.1,"18","314","02089","297159",ASSAM,Karbi Anglong,Diphu,Jasiguri No.1,"297159",,"348","18297159",Census Village,Jasiguri No.1
"437165",Dakshinbardal,"18","321","02115","302407",ASSAM,Kamrup,Bijni (Pt),Dakhin Bordol,"302407",,"1070","18302407",Census Village,Dakhin Bordol
"437183",Sakati Ujan Para,"18","320","02113","301808",ASSAM,Chirang,Bengtol,Sakatiuzanpara,"301808",,"397","18301808",Census Village,Sakatiuzanpara
"437189",Rowmari,"18","305","02034","284613",ASSAM,Nagaon,Dhing,Rou-Mari Bill,"284613",,"4664","18284613",Census Village,Rou-Mari Bill
"437196",Kaumabhasa Ujanpara,"18","300","02004","280203",ASSAM,Kokrajhar,Kokrajhar (Pt),Kawniabhasa Ujan Para,"280203",,"1225","18280203",Census Village,Kawniabhasa Ujan Para
"437204",Ghorasat,"18","325","02146","304833",ASSAM,Darrang,Pathorighat (Pt),Ghorasal,"304833",,"2240","18304833",Census Village,Ghorasal
"437205",Bhanguri Chuba,"18","325","02148","305017",ASSAM,Darrang,Mangaldoi (Pt),Bhanguri - Chuba,"305017",,"119","18305017",Census Village,Bhanguri - Chuba
"437207",Dhobang Khaiti,"18","304","02027","283725",ASSAM,Morigaon,Bhuragaon,Dholang Khaiti,"283725",,"2236","18283725",Census Village,Dholang Khaiti
"437215",Nangelichar No.2,"18","325","02148","305088",ASSAM,Darrang,Mangaldoi (Pt),No.2 Nanglichar N.C.,"305088",,"1992","18305088",Census Village,No.2 Nanglichar N.C.
"437219",Baregaon,"18","303","02018","282665",ASSAM,Barpeta,Barnagar (Pt),Bare Gaon,"282665",,"1914","18282665",Census Village,Bare Gaon
"437229",Surendrapur F.V.,"18","300","02001","279883",ASSAM,Kokrajhar,Gossaigaon (Pt),Surendrapur F.V.,"279883",,"676","18279883",Census Village,Surendrapur F.V.
"437236",Chakali Pathar,"18","313","02086","294882",ASSAM,Golaghat,Morangi,Chakali Pathar,"294882",,"388","18294882",Census Village,Chakali Pathar
"437250",Phalihamari Pathar,"18","304","02027","283693",ASSAM,Morigaon,Bhuragaon,Pholiamari Pathar,"283693",,"2056","18283693",Census Village,Pholiamari Pathar
"437251",Tengai Gaon,"18","300","02003","280030",ASSAM,Kokrajhar,Dotoma,Tengaigaon,"280030",,"363","18280030",Census Village,Tengaigaon
"437256",Panbari No.3,"18","300","02001","279610",ASSAM,Kokrajhar,Gossaigaon (Pt),Panbari No.3,"279610",,"51","18279610",Census Village,Panbari No.3
"437265",Barkura,"18","323","02135","303897",ASSAM,Nalbari,Barbhag,Barkura,"303897",,"3516","18303897",Census Village,Barkura
"437267",Supariguri No.2,"18","319","02114","301723",ASSAM,Bongaigaon,Sidli (Pt),Supariguri No.2,"301723",,"693","18301723",Census Village,Supariguri No.2
"437268",Dhankinamari,"18","319","02109","301686",ASSAM,Bongaigaon,Katlichara,Donkinamari,"301686",,"2085","18301686",Census Village,Donkinamari
"437269",Tirimari,"18","320","02113","301807",ASSAM,Chirang,Bengtol,Tirimari,"301807",,"119","18301807",Census Village,Tirimari
"437275",Supariguri No.1,"18","319","02114","302295",ASSAM,Bongaigaon,Sidli (Pt),Supariguri No.1,"302295",,"1157","18302295",Census Village,Supariguri No.1
"437277",Fersuabari No.I,"18","300","02001","279611",ASSAM,Kokrajhar,Gossaigaon (Pt),Fersuabari No.1,"279611",,"65","18279611",Census Village,Fersuabari No.1
"437278",Baramukhya,"18","313","02086","294886",ASSAM,Golaghat,Morangi,Bara Mukhia,"294886",,"627","18294886",Census Village,Bara Mukhia
"437279",Jasiguri No.2,"18","314","02089","297160",ASSAM,Karbi Anglong,Diphu,Jasiguri No.2,"297160",,"432","18297160",Census Village,Jasiguri No.2
