,state,district,stcode11,dtcode11,blkcode11,block_name,block_lgd,FID,dist_lgd,state_lgd,st_area_sh,st_length_,objectid,vilnam_soi,stcode11_2,dtcode11_2,sdtcode11,vilcode11,stname,dtname,sdtname,vilname,vilcode_n,t_pop2011,STVIL,LOC_STAT_1,NAME,state_name,state_code,dist_name,dist_code,sub_name,sub_code,vill_name,vill_code,reg_count,full_pay_count,part_pay_count,no_pay_count,extra_pay_count,no_install_paid,amound_paid,no_install_due,amount_due
11683,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,455382.0,Harisinga Rly. Station,18.0,326.0,2151.0,305736.0,ASSAM,Udalguri,Harisinga,Harisinga Station Block,305736.0,1181.0,18305736.0,Census Village,Harisinga Station Block,ASSAM,18,UDALGURI,617,Harisinga,2151,Harisinga Station Block - (305736),305736,77.0,76.0,1.0,0.0,0.0,545.0,1090000,548.0,1096000
11684,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,455549.0,Bengbari,18.0,326.0,2151.0,305733.0,ASSAM,Udalguri,Harisinga,Bengbari,305733.0,1419.0,18305733.0,Census Village,Bengbari,ASSAM,18,UDALGURI,617,Harisinga,2151,Bengbari - (305733),305733,196.0,192.0,3.0,1.0,0.0,1403.0,2806000,1417.0,2834000
11685,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,455573.0,Kochpara,18.0,326.0,2151.0,305792.0,ASSAM,Udalguri,Harisinga,Kochpara,305792.0,908.0,18305792.0,Census Village,Kochpara,ASSAM,18,UDALGURI,617,Udalguri,2152,Kochpara - (305792),305792,156.0,152.0,4.0,0.0,0.0,1120.0,2240000,1132.0,2264000
11686,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,455648.0,Kochpara,18.0,326.0,2152.0,305738.0,ASSAM,Udalguri,Udalguri,Kouchpara,305738.0,405.0,18305738.0,Census Village,Kouchpara,ASSAM,18,UDALGURI,617,Harisinga,2151,Kouchpara - (305738),305738,18.0,18.0,0.0,0.0,0.0,140.0,280000,140.0,280000
11687,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,455661.0,Uttar Rounagarh,18.0,326.0,2152.0,305793.0,ASSAM,Udalguri,Udalguri,Uttar Raonagarh,305793.0,776.0,18305793.0,Census Village,Uttar Raonagarh,ASSAM,18,UDALGURI,617,Udalguri,2152,Uttar Raonagarh - (305793),305793,131.0,117.0,14.0,0.0,0.0,949.0,1898000,991.0,1982000
11688,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,455766.0,Mowamari,18.0,326.0,2152.0,305333.0,ASSAM,Udalguri,Udalguri,Mowamari,305333.0,2531.0,18305333.0,Census Village,Mowamari,ASSAM,18,DARRANG,283,Mangaldoi (Pt),2148,Mowamari - (305333),305333,596.0,2.0,493.0,101.0,0.0,1350.0,2700000,4526.0,9052000
11689,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,455916.0,Niz Amba Gaon,18.0,326.0,2152.0,305791.0,ASSAM,Udalguri,Udalguri,Niz Ambagaon,305791.0,776.0,18305791.0,Census Village,Niz Ambagaon,ASSAM,18,UDALGURI,617,Udalguri,2152,Niz Ambagaon - (305791),305791,206.0,202.0,3.0,1.0,0.0,1468.0,2936000,1484.0,2968000
11690,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,456017.0,Sapkhaitibher No.2,18.0,326.0,2152.0,305783.0,ASSAM,Udalguri,Udalguri,Sapkhaiti No.2 (Sapkhaitidhar No.2),305783.0,852.0,18305783.0,Census Village,Sapkhaiti No.2 (Sapkhaitidhar No.2),ASSAM,18,UDALGURI,617,Udalguri,2152,Sapkhaiti No.2 (Sapkhaitidhar - (305783),305783,125.0,59.0,66.0,0.0,0.0,721.0,1442000,919.0,1838000
11691,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,456022.0,Jarabari,18.0,326.0,2152.0,305784.0,ASSAM,Udalguri,Udalguri,Jharabari,305784.0,1256.0,18305784.0,Census Village,Jharabari,ASSAM,18,UDALGURI,617,Udalguri,2152,Jharabari - (305784),305784,152.0,142.0,10.0,0.0,0.0,1074.0,2148000,1105.0,2210000
11692,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,456056.0,Sapkhaitibher No.1,18.0,326.0,2152.0,305782.0,ASSAM,Udalguri,Udalguri,Sapkhaiti No.1(Sapkhaitidhar NC),305782.0,3237.0,18305782.0,Census Village,Sapkhaiti No.1(Sapkhaitidhar NC),ASSAM,18,UDALGURI,617,Udalguri,2152,Sapkhaiti No.1(Sapkhaitidhar N - (305782),305782,298.0,156.0,139.0,3.0,0.0,1692.0,3384000,2122.0,4244000
11693,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,456117.0,Batiamari,18.0,326.0,2151.0,305745.0,ASSAM,Udalguri,Harisinga,Batiamari,305745.0,1575.0,18305745.0,Census Village,Batiamari,ASSAM,18,UDALGURI,617,Harisinga,2151,Batiamari - (305745),305745,111.0,110.0,1.0,0.0,0.0,809.0,1618000,810.0,1620000
11694,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,456119.0,Teliapara,18.0,326.0,2151.0,305744.0,ASSAM,Udalguri,Harisinga,Telipara,305744.0,930.0,18305744.0,Census Village,Telipara,ASSAM,18,UDALGURI,617,Harisinga,2151,Telipara - (305744),305744,46.0,46.0,0.0,0.0,0.0,350.0,700000,350.0,700000
11695,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,456164.0,Fasia Gaon No 2,18.0,326.0,2151.0,305740.0,ASSAM,Udalguri,Harisinga,No 2 Phasia,305740.0,398.0,18305740.0,Census Village,No 2 Phasia,ASSAM,18,UDALGURI,617,Harisinga,2151,No 2 Phasia - (305740),305740,93.0,93.0,0.0,0.0,0.0,665.0,1330000,665.0,1330000
11696,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,456230.0,Kachubil Nepali Gaon,18.0,326.0,2151.0,305717.0,ASSAM,Udalguri,Harisinga,Kachubil Nepaligaon,305717.0,738.0,18305717.0,Census Village,Kachubil Nepaligaon,ASSAM,18,UDALGURI,617,Harisinga,2151,Kachubil Nepaligaon - (305717),305717,60.0,57.0,3.0,0.0,0.0,432.0,864000,436.0,872000
11697,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,456286.0,Tamolbari,18.0,326.0,2152.0,305785.0,ASSAM,Udalguri,Udalguri,Tamulpur,305785.0,792.0,18305785.0,Census Village,Tamulpur,ASSAM,18,UDALGURI,617,Udalguri,2152,Tamulpur - (305785),305785,117.0,111.0,6.0,0.0,0.0,910.0,1820000,928.0,1856000
11698,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,456302.0,Ulubari,18.0,326.0,2152.0,305786.0,ASSAM,Udalguri,Udalguri,Ulubari,305786.0,888.0,18305786.0,Census Village,Ulubari,ASSAM,18,UDALGURI,617,Udalguri,2152,Ulubari - (305786),305786,214.0,204.0,8.0,2.0,0.0,1537.0,3074000,1563.0,3126000
11699,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,456336.0,Alikash,18.0,326.0,2152.0,305341.0,ASSAM,Udalguri,Udalguri,Alikhash,305341.0,2334.0,18305341.0,Census Village,Alikhash,ASSAM,18,DARRANG,283,Dalgaon (Pt),2149,Alikhash - (305341),305341,991.0,0.0,531.0,460.0,0.0,1430.0,2860000,6999.0,13998000
11700,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,456352.0,Jhokora,18.0,326.0,2152.0,305787.0,ASSAM,Udalguri,Udalguri,Jhakaragaon,305787.0,1104.0,18305787.0,Census Village,Jhakaragaon,ASSAM,18,UDALGURI,617,Udalguri,2152,Jhakaragaon - (305787),305787,104.0,103.0,1.0,0.0,0.0,738.0,1476000,741.0,1482000
11701,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,456355.0,Fasia Gaon No 1,18.0,326.0,2151.0,305739.0,ASSAM,Udalguri,Harisinga,No.1 Phasia,305739.0,774.0,18305739.0,Census Village,No.1 Phasia,ASSAM,18,UDALGURI,617,Harisinga,2151,No.1 Phasia - (305739),305739,86.0,86.0,0.0,0.0,0.0,633.0,1266000,633.0,1266000
11702,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,456461.0,Bangati Gaon,18.0,326.0,2151.0,305731.0,ASSAM,Udalguri,Harisinga,Bengaligaon,305731.0,1255.0,18305731.0,Census Village,Bengaligaon,ASSAM,18,UDALGURI,617,Harisinga,2151,Bengaligaon - (305731),305731,22.0,22.0,0.0,0.0,0.0,154.0,308000,154.0,308000
11703,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,456522.0,Ullubari,18.0,326.0,2151.0,305721.0,ASSAM,Udalguri,Harisinga,Ulubari,305721.0,890.0,18305721.0,Census Village,Ulubari,ASSAM,18,UDALGURI,617,Harisinga,2151,Ulubari - (305721),305721,6.0,6.0,0.0,0.0,0.0,47.0,94000,47.0,94000
11704,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,456541.0,Beki Gaon,18.0,326.0,2152.0,305887.0,ASSAM,Udalguri,Udalguri,Bekigaon,305887.0,367.0,18305887.0,Census Village,Bekigaon,ASSAM,18,UDALGURI,617,Udalguri,2152,Bekigaon - (305887),305887,55.0,55.0,0.0,0.0,0.0,428.0,856000,428.0,856000
11705,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,456566.0,Garaibari No.2,18.0,326.0,2152.0,305895.0,ASSAM,Udalguri,Udalguri,Goroibari No.2,305895.0,1391.0,18305895.0,Census Village,Goroibari No.2,ASSAM,18,UDALGURI,617,Udalguri,2152,Goroibari No.2 - (305895),305895,104.0,102.0,2.0,0.0,0.0,760.0,1520000,766.0,1532000
11706,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,456686.0,Khairabari Jungle,18.0,326.0,2151.0,305742.0,ASSAM,Udalguri,Harisinga,Khoirabari Jungle,305742.0,1415.0,18305742.0,Census Village,Khoirabari Jungle,ASSAM,18,UDALGURI,617,Harisinga,2151,Khoirabari Jungle - (305742),305742,192.0,184.0,8.0,0.0,0.0,1337.0,2674000,1356.0,2712000
11707,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,456720.0,Dhansiri Khuti No.1,18.0,326.0,2152.0,305897.0,ASSAM,Udalguri,Udalguri,Dhansiri Khuti No.1,305897.0,597.0,18305897.0,Census Village,Dhansiri Khuti No.1,ASSAM,18,UDALGURI,617,Udalguri,2152,Dhansiri Khuti No.1 - (305897),305897,222.0,205.0,17.0,0.0,0.0,1658.0,3316000,1708.0,3416000
11708,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,456751.0,Lissing Gaon No.2,18.0,326.0,2151.0,305724.0,ASSAM,Udalguri,Harisinga,No.2 Liching,305724.0,512.0,18305724.0,Census Village,No.2 Liching,ASSAM,18,UDALGURI,617,Harisinga,2151,No.2 Liching - (305724),305724,69.0,69.0,0.0,0.0,0.0,500.0,1000000,500.0,1000000
11709,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,456835.0,Daipang Khuti,18.0,326.0,2152.0,305896.0,ASSAM,Udalguri,Udalguri,Daipangkhuti,305896.0,821.0,18305896.0,Census Village,Daipangkhuti,ASSAM,18,UDALGURI,617,Udalguri,2152,Daipangkhuti - (305896),305896,136.0,123.0,13.0,0.0,0.0,938.0,1876000,977.0,1954000
11710,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,456882.0,Baghekhowa,18.0,326.0,2151.0,305710.0,ASSAM,Udalguri,Harisinga,Baghekhowa,305710.0,828.0,18305710.0,Census Village,Baghekhowa,ASSAM,18,UDALGURI,617,Harisinga,2151,Baghekhowa - (305710),305710,9.0,8.0,1.0,0.0,0.0,65.0,130000,66.0,132000
11711,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,457035.0,Chandana Bagicha N.C.,18.0,326.0,2152.0,305880.0,ASSAM,Udalguri,Udalguri,No.2 Chandana T.E.,305880.0,218.0,18305880.0,Census Village,No.2 Chandana T.E.,ASSAM,18,UDALGURI,617,Udalguri,2152,No.2 Chandana T.E. - (305880),305880,23.0,23.0,0.0,0.0,0.0,169.0,338000,169.0,338000
11712,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,457042.0,Niz Udalguri,18.0,326.0,2152.0,305889.0,ASSAM,Udalguri,Udalguri,Niz Odalguri,305889.0,953.0,18305889.0,Census Village,Niz Odalguri,ASSAM,18,UDALGURI,617,Udalguri,2152,Niz Odalguri - (305889),305889,116.0,115.0,1.0,0.0,0.0,834.0,1668000,836.0,1672000
11713,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,457046.0,Khairabari Gaon,18.0,326.0,2152.0,305878.0,ASSAM,Udalguri,Udalguri,Khairabari,305878.0,1695.0,18305878.0,Census Village,Khairabari,ASSAM,18,UDALGURI,617,Udalguri,2152,Khairabari - (305878),305878,320.0,295.0,25.0,0.0,0.0,2267.0,4534000,2342.0,4684000
11714,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,457138.0,Odalagaon,18.0,326.0,2152.0,305772.0,ASSAM,Udalguri,Udalguri,Odala,305772.0,895.0,18305772.0,Census Village,Odala,ASSAM,18,UDALGURI,617,Udalguri,2152,Odala - (305772),305772,65.0,63.0,2.0,0.0,0.0,473.0,946000,479.0,958000
11715,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,457180.0,Monpur Gaon,18.0,326.0,2152.0,305882.0,ASSAM,Udalguri,Udalguri,Monpur,305882.0,1061.0,18305882.0,Census Village,Monpur,ASSAM,18,UDALGURI,617,Udalguri,2152,Monpur - (305882),305882,77.0,73.0,4.0,0.0,0.0,541.0,1082000,553.0,1106000
11716,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,457263.0,Lissing Gaon No.1,18.0,326.0,2151.0,305723.0,ASSAM,Udalguri,Harisinga,No.1 Liching,305723.0,741.0,18305723.0,Census Village,No.1 Liching,ASSAM,18,UDALGURI,617,Harisinga,2151,No.1 Liching - (305723),305723,111.0,111.0,0.0,0.0,0.0,796.0,1592000,796.0,1592000
11717,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,457296.0,Dhula Chuburi,18.0,326.0,2152.0,305893.0,ASSAM,Udalguri,Udalguri,DhulaChuburi,305893.0,564.0,18305893.0,Census Village,DhulaChuburi,ASSAM,18,UDALGURI,617,Udalguri,2152,DhulaChuburi - (305893),305893,68.0,66.0,2.0,0.0,0.0,492.0,984000,498.0,996000
11718,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,457342.0,Bhutiachang T.E.,18.0,326.0,2151.0,305720.0,ASSAM,Udalguri,Harisinga,Bhutiachang TE,305720.0,5447.0,18305720.0,Census Village,Bhutiachang TE,ASSAM,18,UDALGURI,617,Harisinga,2151,Bhutiachang TE - (305720),305720,128.0,116.0,12.0,0.0,0.0,957.0,1914000,992.0,1984000
11719,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,457383.0,Hatkata,18.0,326.0,2152.0,305894.0,ASSAM,Udalguri,Udalguri,Hatkatagaon,305894.0,517.0,18305894.0,Census Village,Hatkatagaon,ASSAM,18,UDALGURI,617,Udalguri,2152,Hatkatagaon - (305894),305894,76.0,76.0,0.0,0.0,0.0,555.0,1110000,555.0,1110000
11720,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,457386.0,Khangkhlabari,18.0,326.0,2152.0,305888.0,ASSAM,Udalguri,Udalguri,Khangkhalabari,305888.0,1498.0,18305888.0,Census Village,Khangkhalabari,ASSAM,18,UDALGURI,617,Udalguri,2152,Khangkhalabari - (305888),305888,203.0,198.0,5.0,0.0,0.0,1480.0,2960000,1495.0,2990000
11721,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,457406.0,Doamokha,18.0,326.0,2152.0,305773.0,ASSAM,Udalguri,Udalguri,Dowamokha,305773.0,1555.0,18305773.0,Census Village,Dowamokha,ASSAM,18,UDALGURI,617,Udalguri,2152,Dowamokha - (305773),305773,148.0,146.0,2.0,0.0,0.0,1121.0,2242000,1127.0,2254000
11722,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,457409.0,Harpur Gaon,18.0,326.0,2152.0,305881.0,ASSAM,Udalguri,Udalguri,Harpur,305881.0,551.0,18305881.0,Census Village,Harpur,ASSAM,18,UDALGURI,617,Udalguri,2152,Harpur - (305881),305881,57.0,57.0,0.0,0.0,0.0,427.0,854000,427.0,854000
11723,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,457660.0,Thana Udalguri,18.0,326.0,2152.0,305891.0,ASSAM,Udalguri,Udalguri,Thana Udalguri,305891.0,1308.0,18305891.0,Census Village,Thana Udalguri,ASSAM,18,UDALGURI,617,Udalguri,2152,Thana Udalguri - (305891),305891,199.0,197.0,2.0,0.0,0.0,1466.0,2932000,1472.0,2944000
11724,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,457663.0,Uttar Khairabari,18.0,326.0,2151.0,305714.0,ASSAM,Udalguri,Harisinga,Uttar Khoirabari,305714.0,668.0,18305714.0,Census Village,Uttar Khoirabari,ASSAM,18,UDALGURI,617,Harisinga,2151,Uttar Khoirabari - (305714),305714,17.0,17.0,0.0,0.0,0.0,136.0,272000,136.0,272000
11725,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,457848.0,Tarajuli,18.0,326.0,2152.0,305898.0,ASSAM,Udalguri,Udalguri,Tarajuli,305898.0,1151.0,18305898.0,Census Village,Tarajuli,ASSAM,18,UDALGURI,617,Udalguri,2152,Tarajuli - (305898),305898,100.0,94.0,6.0,0.0,0.0,698.0,1396000,715.0,1430000
11726,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,457869.0,Chandrapur Gaon,18.0,326.0,2152.0,305877.0,ASSAM,Udalguri,Udalguri,Chandrapur,305877.0,739.0,18305877.0,Census Village,Chandrapur,ASSAM,18,UDALGURI,617,Udalguri,2152,Chandrapur - (305877),305877,83.0,76.0,7.0,0.0,0.0,604.0,1208000,624.0,1248000
11727,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,457885.0,Barigaon No.2,18.0,326.0,2152.0,305900.0,ASSAM,Udalguri,Udalguri,Borigaon No.2,305900.0,1780.0,18305900.0,Census Village,Borigaon No.2,ASSAM,18,UDALGURI,617,Udalguri,2152,Borigaon No.2 - (305900),305900,105.0,99.0,6.0,0.0,0.0,774.0,1548000,793.0,1586000
11728,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,457897.0,Chandana Gaon,18.0,326.0,2152.0,305876.0,ASSAM,Udalguri,Udalguri,Chandanagaon,305876.0,703.0,18305876.0,Census Village,Chandanagaon,ASSAM,18,UDALGURI,617,Udalguri,2152,Chandanagaon - (305876),305876,86.0,82.0,4.0,0.0,0.0,626.0,1252000,637.0,1274000
11729,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,457950.0,Golma Gaon,18.0,326.0,2152.0,305867.0,ASSAM,Udalguri,Udalguri,Golamagaon,305867.0,161.0,18305867.0,Census Village,Golamagaon,ASSAM,18,UDALGURI,617,Udalguri,2152,Golamagaon - (305867),305867,43.0,43.0,0.0,0.0,0.0,315.0,630000,315.0,630000
11730,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,457963.0,Rangamokha,18.0,326.0,2152.0,305866.0,ASSAM,Udalguri,Udalguri,Rangamokha,305866.0,458.0,18305866.0,Census Village,Rangamokha,ASSAM,18,UDALGURI,617,Udalguri,2152,Rangamokha - (305866),305866,44.0,44.0,0.0,0.0,0.0,318.0,636000,318.0,636000
11731,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,458000.0,Panimudijhar,18.0,326.0,2152.0,305774.0,ASSAM,Udalguri,Udalguri,Panimudijhar,305774.0,1386.0,18305774.0,Census Village,Panimudijhar,ASSAM,18,UDALGURI,617,Udalguri,2152,Panimudijhar - (305774),305774,45.0,45.0,0.0,0.0,0.0,353.0,706000,353.0,706000
11732,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,458029.0,Gelagaon,18.0,326.0,2152.0,305892.0,ASSAM,Udalguri,Udalguri,Galagaon,305892.0,791.0,18305892.0,Census Village,Galagaon,ASSAM,18,UDALGURI,617,Udalguri,2152,Galagaon - (305892),305892,141.0,134.0,3.0,4.0,0.0,1006.0,2012000,1020.0,2040000
11733,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,458086.0,Bekapari Gaon,18.0,326.0,2152.0,305875.0,ASSAM,Udalguri,Udalguri,Bokapari,305875.0,515.0,18305875.0,Census Village,Bokapari,ASSAM,18,UDALGURI,617,Udalguri,2152,Bokapari - (305875),305875,38.0,36.0,2.0,0.0,0.0,272.0,544000,278.0,556000
11734,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,458111.0,Lissing N.C.,18.0,326.0,2151.0,305727.0,ASSAM,Udalguri,Harisinga,No.3 Liching,305727.0,840.0,18305727.0,Census Village,No.3 Liching,ASSAM,18,UDALGURI,617,Harisinga,2151,No.3 Liching - (305727),305727,29.0,29.0,0.0,0.0,0.0,205.0,410000,205.0,410000
11735,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,458170.0,Barigaon,18.0,326.0,2152.0,305777.0,ASSAM,Udalguri,Udalguri,Borigaon,305777.0,58.0,18305777.0,Census Village,Borigaon,ASSAM,18,UDALGURI,617,Udalguri,2152,Borigaon - (305777),305777,118.0,114.0,4.0,0.0,0.0,836.0,1672000,847.0,1694000
11736,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,458306.0,Barigaon Hatkhola,18.0,326.0,2152.0,305775.0,ASSAM,Udalguri,Udalguri,Barigaon Hatkhola,305775.0,399.0,18305775.0,Census Village,Barigaon Hatkhola,ASSAM,18,UDALGURI,617,Udalguri,2152,Barigaon Hatkhola - (305775),305775,6.0,6.0,0.0,0.0,0.0,44.0,88000,44.0,88000
11737,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,458479.0,Ahomokha,18.0,326.0,2152.0,305901.0,ASSAM,Udalguri,Udalguri,Ahom Mokha (Aim Motha),305901.0,110.0,18305901.0,Census Village,Ahom Mokha (Aim Motha),ASSAM,18,UDALGURI,617,Udalguri,2152,Ahom Mokha (Aim Motha) - (305901),305901,26.0,26.0,0.0,0.0,0.0,200.0,400000,200.0,400000
11738,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,458618.0,Mazgaon,18.0,326.0,2152.0,305883.0,ASSAM,Udalguri,Udalguri,Majgaon,305883.0,189.0,18305883.0,Census Village,Majgaon,ASSAM,18,UDALGURI,617,Udalguri,2152,Majgaon - (305883),305883,171.0,166.0,5.0,0.0,0.0,1222.0,2444000,1240.0,2480000
11739,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,458640.0,Barigaon No.3,18.0,326.0,2152.0,305827.0,ASSAM,Udalguri,Udalguri,No.3 Borigaon,305827.0,1276.0,18305827.0,Census Village,No.3 Borigaon,ASSAM,18,UDALGURI,617,Udalguri,2152,No.3 Borigaon - (305827),305827,135.0,123.0,12.0,0.0,0.0,942.0,1884000,979.0,1958000
11740,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,458669.0,Barigaon Gerua,18.0,326.0,2152.0,305776.0,ASSAM,Udalguri,Udalguri,Barigaon Gerua,305776.0,313.0,18305776.0,Census Village,Barigaon Gerua,ASSAM,18,UDALGURI,617,Udalguri,2152,Barigaon Gerua - (305776),305776,66.0,65.0,1.0,0.0,0.0,482.0,964000,485.0,970000
11741,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,458762.0,Sonai Gaon,18.0,326.0,2152.0,305873.0,ASSAM,Udalguri,Udalguri,Sonaigaon,305873.0,1126.0,18305873.0,Census Village,Sonaigaon,ASSAM,18,UDALGURI,617,Udalguri,2152,Sonaigaon - (305873),305873,336.0,328.0,8.0,0.0,0.0,2432.0,4864000,2456.0,4912000
11742,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,458768.0,Barigaon Jungle N.C.,18.0,326.0,2152.0,305864.0,ASSAM,Udalguri,Udalguri,Borigaon Jungle,305864.0,1402.0,18305864.0,Census Village,Borigaon Jungle,ASSAM,18,UDALGURI,617,Udalguri,2152,Borigaon Jungle - (305864),305864,100.0,89.0,11.0,0.0,0.0,725.0,1450000,757.0,1514000
11743,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,458778.0,Majuli T.E.,18.0,326.0,2151.0,305705.0,ASSAM,Udalguri,Harisinga,Majuli TE,305705.0,5217.0,18305705.0,Census Village,Majuli TE,ASSAM,18,UDALGURI,617,Harisinga,2151,Majuli TE - (305705),305705,28.0,27.0,0.0,1.0,0.0,197.0,394000,204.0,408000
11744,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,458791.0,Golma Gaon,18.0,326.0,2152.0,305865.0,ASSAM,Udalguri,Udalguri,Golmagaon,305865.0,419.0,18305865.0,Census Village,Golmagaon,ASSAM,18,UDALGURI,617,Udalguri,2152,Golmagaon - (305865),305865,31.0,30.0,1.0,0.0,0.0,222.0,444000,224.0,448000
11745,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,458998.0,Barigaon No.1,18.0,326.0,2152.0,305904.0,ASSAM,Udalguri,Udalguri,Borigaon No.1,305904.0,129.0,18305904.0,Census Village,Borigaon No.1,ASSAM,18,UDALGURI,617,Udalguri,2152,Borigaon No.1 - (305904),305904,8.0,8.0,0.0,0.0,0.0,61.0,122000,61.0,122000
11746,Assam,Udalguri,18,326,218,Udalguri,6548,6292,617,18,852405506.0,184793.6522,459022.0,Amlaiguri N.C.,18.0,326.0,2152.0,305700.0,ASSAM,Udalguri,Udalguri,Amlaiguri,305700.0,447.0,18305700.0,Census Village,Amlaiguri,ASSAM,18,UDALGURI,617,Harisinga,2151,Amlaiguri - (305700),305700,96.0,93.0,3.0,0.0,0.0,755.0,1510000,766.0,1532000
